traceid,label,activity,anomaly_type,anomaly_details
775,normal,O,,
775,normal,N,,
775,normal,P,,
775,normal,Q,,
775,normal,R,,
775,normal,S,,
775,normal,T,,
775,normal,U,,
775,normal,END,,
776,normal,START,,
776,normal,F,,
776,normal,J,,
776,normal,K,,
776,normal,M,,
776,normal,N,,
776,normal,O,,
776,normal,P,,
776,normal,Q,,
776,normal,R,,
776,normal,S,,
776,normal,T,,
776,normal,U,,
776,normal,END,,
777,anomaly,START,skipping_activity,"{'index': 4, 'activity': 'M'}"
777,anomaly,F,skipping_activity,"{'index': 4, 'activity': 'M'}"
777,anomaly,J,skipping_activity,"{'index': 4, 'activity': 'M'}"
777,anomaly,K,skipping_activity,"{'index': 4, 'activity': 'M'}"
777,anomaly,O,skipping_activity,"{'index': 4, 'activity': 'M'}"
777,anomaly,N,skipping_activity,"{'index': 4, 'activity': 'M'}"
777,anomaly,P,skipping_activity,"{'index': 4, 'activity': 'M'}"
777,anomaly,Q,skipping_activity,"{'index': 4, 'activity': 'M'}"
777,anomaly,R,skipping_activity,"{'index': 4, 'activity': 'M'}"
777,anomaly,S,skipping_activity,"{'index': 4, 'activity': 'M'}"
777,anomaly,T,skipping_activity,"{'index': 4, 'activity': 'M'}"
777,anomaly,U,skipping_activity,"{'index': 4, 'activity': 'M'}"
777,anomaly,END,skipping_activity,"{'index': 4, 'activity': 'M'}"
778,anomaly,START,skipping_activity,"{'index': 1, 'activity': 'F'}"
778,anomaly,G,skipping_activity,"{'index': 1, 'activity': 'F'}"
778,anomaly,M,skipping_activity,"{'index': 1, 'activity': 'F'}"
778,anomaly,P,skipping_activity,"{'index': 1, 'activity': 'F'}"
778,anomaly,N,skipping_activity,"{'index': 1, 'activity': 'F'}"
778,anomaly,Q,skipping_activity,"{'index': 1, 'activity': 'F'}"
778,anomaly,O,skipping_activity,"{'index': 1, 'activity': 'F'}"
778,anomaly,R,skipping_activity,"{'index': 1, 'activity': 'F'}"
778,anomaly,S,skipping_activity,"{'index': 1, 'activity': 'F'}"
778,anomaly,T,skipping_activity,"{'index': 1, 'activity': 'F'}"
778,anomaly,U,skipping_activity,"{'index': 1, 'activity': 'F'}"
778,anomaly,END,skipping_activity,"{'index': 1, 'activity': 'F'}"
779,normal,START,,
779,normal,F,,
779,normal,G,,
779,normal,M,,
779,normal,Q,,
779,normal,O,,
779,normal,N,,
779,normal,P,,
779,normal,R,,
779,normal,S,,
779,normal,T,,
779,normal,U,,
779,normal,END,,
780,anomaly,START,skipping_activity,"{'index': 10, 'activity': 'S'}"
780,anomaly,F,skipping_activity,"{'index': 10, 'activity': 'S'}"
780,anomaly,J,skipping_activity,"{'index': 10, 'activity': 'S'}"
780,anomaly,K,skipping_activity,"{'index': 10, 'activity': 'S'}"
780,anomaly,M,skipping_activity,"{'index': 10, 'activity': 'S'}"
780,anomaly,N,skipping_activity,"{'index': 10, 'activity': 'S'}"
780,anomaly,P,skipping_activity,"{'index': 10, 'activity': 'S'}"
780,anomaly,O,skipping_activity,"{'index': 10, 'activity': 'S'}"
780,anomaly,Q,skipping_activity,"{'index': 10, 'activity': 'S'}"
780,anomaly,R,skipping_activity,"{'index': 10, 'activity': 'S'}"
780,anomaly,T,skipping_activity,"{'index': 10, 'activity': 'S'}"
780,anomaly,U,skipping_activity,"{'index': 10, 'activity': 'S'}"
780,anomaly,END,skipping_activity,"{'index': 10, 'activity': 'S'}"
781,normal,START,,
781,normal,F,,
781,normal,J,,
781,normal,K,,
781,normal,M,,
781,normal,Q,,
781,normal,N,,
781,normal,O,,
781,normal,P,,
781,normal,R,,
781,normal,S,,
781,normal,T,,
781,normal,U,,
781,normal,END,,
782,anomaly,START,skipping_activity,"{'index': 6, 'activity': 'O'}"
782,anomaly,F,skipping_activity,"{'index': 6, 'activity': 'O'}"
782,anomaly,J,skipping_activity,"{'index': 6, 'activity': 'O'}"
782,anomaly,K,skipping_activity,"{'index': 6, 'activity': 'O'}"
782,anomaly,M,skipping_activity,"{'index': 6, 'activity': 'O'}"
782,anomaly,N,skipping_activity,"{'index': 6, 'activity': 'O'}"
782,anomaly,Q,skipping_activity,"{'index': 6, 'activity': 'O'}"
782,anomaly,P,skipping_activity,"{'index': 6, 'activity': 'O'}"
782,anomaly,R,skipping_activity,"{'index': 6, 'activity': 'O'}"
782,anomaly,S,skipping_activity,"{'index': 6, 'activity': 'O'}"
782,anomaly,T,skipping_activity,"{'index': 6, 'activity': 'O'}"
782,anomaly,U,skipping_activity,"{'index': 6, 'activity': 'O'}"
782,anomaly,END,skipping_activity,"{'index': 6, 'activity': 'O'}"
783,normal,START,,
783,normal,F,,
783,normal,L,,
783,normal,M,,
783,normal,Q,,
783,normal,P,,
783,normal,O,,
783,normal,N,,
783,normal,R,,
783,normal,S,,
783,normal,T,,
783,normal,U,,
783,normal,END,,
784,normal,START,,
784,normal,F,,
784,normal,G,,
784,normal,M,,
784,normal,N,,
784,normal,P,,
784,normal,O,,
784,normal,Q,,
784,normal,R,,
784,normal,S,,
784,normal,T,,
784,normal,U,,
784,normal,END,,
785,normal,START,,
785,normal,F,,
785,normal,J,,
785,normal,K,,
785,normal,M,,
785,normal,P,,
785,normal,Q,,
785,normal,O,,
785,normal,N,,
785,normal,R,,
785,normal,S,,
785,normal,T,,
785,normal,U,,
785,normal,END,,
786,normal,START,,
786,normal,F,,
786,normal,L,,
786,normal,M,,
786,normal,Q,,
786,normal,N,,
786,normal,O,,
786,normal,P,,
786,normal,R,,
786,normal,S,,
786,normal,T,,
786,normal,S,,
786,normal,T,,
786,normal,U,,
786,normal,END,,
787,normal,START,,
787,normal,F,,
787,normal,J,,
787,normal,K,,
787,normal,M,,
787,normal,O,,
787,normal,P,,
787,normal,Q,,
787,normal,N,,
787,normal,R,,
787,normal,S,,
787,normal,T,,
787,normal,U,,
787,normal,END,,
788,normal,START,,
788,normal,F,,
788,normal,G,,
788,normal,M,,
788,normal,O,,
788,normal,P,,
788,normal,Q,,
788,normal,N,,
788,normal,R,,
788,normal,S,,
788,normal,T,,
788,normal,U,,
788,normal,END,,
789,normal,START,,
789,normal,F,,
789,normal,G,,
789,normal,H,,
789,normal,I,,
789,normal,M,,
789,normal,N,,
789,normal,Q,,
789,normal,O,,
789,normal,P,,
789,normal,R,,
789,normal,S,,
789,normal,T,,
789,normal,U,,
789,normal,END,,
790,normal,START,,
790,normal,F,,
790,normal,L,,
790,normal,M,,
790,normal,P,,
790,normal,O,,
790,normal,Q,,
790,normal,N,,
790,normal,R,,
790,normal,S,,
790,normal,T,,
790,normal,U,,
790,normal,END,,
791,normal,START,,
791,normal,F,,
791,normal,G,,
791,normal,H,,
791,normal,I,,
791,normal,M,,
791,normal,Q,,
791,normal,O,,
791,normal,N,,
791,normal,P,,
791,normal,R,,
791,normal,S,,
791,normal,T,,
791,normal,U,,
791,normal,END,,
792,normal,START,,
792,normal,F,,
792,normal,L,,
792,normal,M,,
792,normal,O,,
792,normal,N,,
792,normal,Q,,
792,normal,P,,
792,normal,R,,
792,normal,S,,
792,normal,T,,
792,normal,U,,
792,normal,END,,
793,anomaly,START,skipping_activity,"{'index': 5, 'activity': 'Q'}"
793,anomaly,F,skipping_activity,"{'index': 5, 'activity': 'Q'}"
793,anomaly,L,skipping_activity,"{'index': 5, 'activity': 'Q'}"
793,anomaly,M,skipping_activity,"{'index': 5, 'activity': 'Q'}"
793,anomaly,O,skipping_activity,"{'index': 5, 'activity': 'Q'}"
793,anomaly,P,skipping_activity,"{'index': 5, 'activity': 'Q'}"
793,anomaly,N,skipping_activity,"{'index': 5, 'activity': 'Q'}"
793,anomaly,R,skipping_activity,"{'index': 5, 'activity': 'Q'}"
793,anomaly,S,skipping_activity,"{'index': 5, 'activity': 'Q'}"
793,anomaly,T,skipping_activity,"{'index': 5, 'activity': 'Q'}"
793,anomaly,S,skipping_activity,"{'index': 5, 'activity': 'Q'}"
793,anomaly,T,skipping_activity,"{'index': 5, 'activity': 'Q'}"
793,anomaly,U,skipping_activity,"{'index': 5, 'activity': 'Q'}"
793,anomaly,END,skipping_activity,"{'index': 5, 'activity': 'Q'}"
794,normal,START,,
794,normal,F,,
794,normal,L,,
794,normal,M,,
794,normal,N,,
794,normal,Q,,
794,normal,O,,
794,normal,P,,
794,normal,R,,
794,normal,S,,
794,normal,T,,
794,normal,U,,
794,normal,END,,
795,normal,START,,
795,normal,F,,
795,normal,G,,
795,normal,M,,
795,normal,Q,,
795,normal,O,,
795,normal,P,,
795,normal,N,,
795,normal,R,,
795,normal,S,,
795,normal,T,,
795,normal,U,,
795,normal,END,,
796,normal,START,,
796,normal,F,,
796,normal,L,,
796,normal,M,,
796,normal,P,,
796,normal,N,,
796,normal,O,,
796,normal,Q,,
796,normal,R,,
796,normal,S,,
796,normal,T,,
796,normal,U,,
796,normal,END,,
797,anomaly,START,skipping_activity,"{'index': 3, 'activity': 'H'}"
797,anomaly,F,skipping_activity,"{'index': 3, 'activity': 'H'}"
797,anomaly,G,skipping_activity,"{'index': 3, 'activity': 'H'}"
797,anomaly,I,skipping_activity,"{'index': 3, 'activity': 'H'}"
797,anomaly,M,skipping_activity,"{'index': 3, 'activity': 'H'}"
797,anomaly,Q,skipping_activity,"{'index': 3, 'activity': 'H'}"
797,anomaly,N,skipping_activity,"{'index': 3, 'activity': 'H'}"
797,anomaly,O,skipping_activity,"{'index': 3, 'activity': 'H'}"
797,anomaly,P,skipping_activity,"{'index': 3, 'activity': 'H'}"
797,anomaly,R,skipping_activity,"{'index': 3, 'activity': 'H'}"
797,anomaly,S,skipping_activity,"{'index': 3, 'activity': 'H'}"
797,anomaly,T,skipping_activity,"{'index': 3, 'activity': 'H'}"
797,anomaly,U,skipping_activity,"{'index': 3, 'activity': 'H'}"
797,anomaly,END,skipping_activity,"{'index': 3, 'activity': 'H'}"
798,normal,START,,
798,normal,F,,
798,normal,G,,
798,normal,H,,
798,normal,I,,
798,normal,M,,
798,normal,Q,,
798,normal,N,,
798,normal,O,,
798,normal,P,,
798,normal,R,,
798,normal,S,,
798,normal,T,,
798,normal,U,,
798,normal,END,,
799,anomaly,START,skipping_activity,"{'index': 10, 'activity': 'T'}"
799,anomaly,F,skipping_activity,"{'index': 10, 'activity': 'T'}"
799,anomaly,L,skipping_activity,"{'index': 10, 'activity': 'T'}"
799,anomaly,M,skipping_activity,"{'index': 10, 'activity': 'T'}"
799,anomaly,O,skipping_activity,"{'index': 10, 'activity': 'T'}"
799,anomaly,P,skipping_activity,"{'index': 10, 'activity': 'T'}"
799,anomaly,N,skipping_activity,"{'index': 10, 'activity': 'T'}"
799,anomaly,Q,skipping_activity,"{'index': 10, 'activity': 'T'}"
799,anomaly,R,skipping_activity,"{'index': 10, 'activity': 'T'}"
799,anomaly,S,skipping_activity,"{'index': 10, 'activity': 'T'}"
799,anomaly,U,skipping_activity,"{'index': 10, 'activity': 'T'}"
799,anomaly,END,skipping_activity,"{'index': 10, 'activity': 'T'}"
800,normal,START,,
800,normal,F,,
800,normal,L,,
800,normal,M,,
800,normal,Q,,
800,normal,P,,
800,normal,O,,
800,normal,N,,
800,normal,R,,
800,normal,S,,
800,normal,T,,
800,normal,U,,
800,normal,END,,
801,normal,START,,
801,normal,F,,
801,normal,G,,
801,normal,M,,
801,normal,O,,
801,normal,P,,
801,normal,Q,,
801,normal,N,,
801,normal,R,,
801,normal,S,,
801,normal,T,,
801,normal,U,,
801,normal,END,,
802,normal,START,,
802,normal,F,,
802,normal,J,,
802,normal,K,,
802,normal,M,,
802,normal,P,,
802,normal,N,,
802,normal,Q,,
802,normal,O,,
802,normal,R,,
802,normal,S,,
802,normal,T,,
802,normal,U,,
802,normal,END,,
803,anomaly,START,skipping_activity,"{'index': 10, 'activity': 'T'}"
803,anomaly,F,skipping_activity,"{'index': 10, 'activity': 'T'}"
803,anomaly,L,skipping_activity,"{'index': 10, 'activity': 'T'}"
803,anomaly,M,skipping_activity,"{'index': 10, 'activity': 'T'}"
803,anomaly,Q,skipping_activity,"{'index': 10, 'activity': 'T'}"
803,anomaly,O,skipping_activity,"{'index': 10, 'activity': 'T'}"
803,anomaly,P,skipping_activity,"{'index': 10, 'activity': 'T'}"
803,anomaly,N,skipping_activity,"{'index': 10, 'activity': 'T'}"
803,anomaly,R,skipping_activity,"{'index': 10, 'activity': 'T'}"
803,anomaly,S,skipping_activity,"{'index': 10, 'activity': 'T'}"
803,anomaly,U,skipping_activity,"{'index': 10, 'activity': 'T'}"
803,anomaly,END,skipping_activity,"{'index': 10, 'activity': 'T'}"
804,normal,START,,
804,normal,F,,
804,normal,L,,
804,normal,M,,
804,normal,P,,
804,normal,O,,
804,normal,N,,
804,normal,Q,,
804,normal,R,,
804,normal,S,,
804,normal,T,,
804,normal,U,,
804,normal,END,,
805,anomaly,START,skipping_activity,"{'index': 6, 'activity': 'Q'}"
805,anomaly,F,skipping_activity,"{'index': 6, 'activity': 'Q'}"
805,anomaly,L,skipping_activity,"{'index': 6, 'activity': 'Q'}"
805,anomaly,M,skipping_activity,"{'index': 6, 'activity': 'Q'}"
805,anomaly,P,skipping_activity,"{'index': 6, 'activity': 'Q'}"
805,anomaly,N,skipping_activity,"{'index': 6, 'activity': 'Q'}"
805,anomaly,O,skipping_activity,"{'index': 6, 'activity': 'Q'}"
805,anomaly,R,skipping_activity,"{'index': 6, 'activity': 'Q'}"
805,anomaly,S,skipping_activity,"{'index': 6, 'activity': 'Q'}"
805,anomaly,T,skipping_activity,"{'index': 6, 'activity': 'Q'}"
805,anomaly,U,skipping_activity,"{'index': 6, 'activity': 'Q'}"
805,anomaly,END,skipping_activity,"{'index': 6, 'activity': 'Q'}"
806,anomaly,START,skipping_activity,"{'index': 7, 'activity': 'N'}"
806,anomaly,F,skipping_activity,"{'index': 7, 'activity': 'N'}"
806,anomaly,J,skipping_activity,"{'index': 7, 'activity': 'N'}"
806,anomaly,K,skipping_activity,"{'index': 7, 'activity': 'N'}"
806,anomaly,M,skipping_activity,"{'index': 7, 'activity': 'N'}"
806,anomaly,Q,skipping_activity,"{'index': 7, 'activity': 'N'}"
806,anomaly,O,skipping_activity,"{'index': 7, 'activity': 'N'}"
806,anomaly,P,skipping_activity,"{'index': 7, 'activity': 'N'}"
806,anomaly,R,skipping_activity,"{'index': 7, 'activity': 'N'}"
806,anomaly,S,skipping_activity,"{'index': 7, 'activity': 'N'}"
806,anomaly,T,skipping_activity,"{'index': 7, 'activity': 'N'}"
806,anomaly,U,skipping_activity,"{'index': 7, 'activity': 'N'}"
806,anomaly,END,skipping_activity,"{'index': 7, 'activity': 'N'}"
807,normal,START,,
807,normal,F,,
807,normal,L,,
807,normal,M,,
807,normal,N,,
807,normal,Q,,
807,normal,O,,
807,normal,P,,
807,normal,R,,
807,normal,S,,
807,normal,T,,
807,normal,U,,
807,normal,END,,
808,normal,START,,
808,normal,F,,
808,normal,L,,
808,normal,M,,
808,normal,Q,,
808,normal,O,,
808,normal,N,,
808,normal,P,,
808,normal,R,,
808,normal,S,,
808,normal,T,,
808,normal,U,,
808,normal,END,,
809,normal,START,,
809,normal,F,,
809,normal,J,,
809,normal,K,,
809,normal,M,,
809,normal,Q,,
809,normal,P,,
809,normal,N,,
809,normal,O,,
809,normal,R,,
809,normal,S,,
809,normal,T,,
809,normal,U,,
809,normal,END,,
810,normal,START,,
810,normal,F,,
810,normal,G,,
810,normal,H,,
810,normal,I,,
810,normal,M,,
810,normal,P,,
810,normal,N,,
810,normal,O,,
810,normal,Q,,
810,normal,R,,
810,normal,S,,
810,normal,T,,
810,normal,U,,
810,normal,END,,
811,normal,START,,
811,normal,F,,
811,normal,J,,
811,normal,K,,
811,normal,M,,
811,normal,Q,,
811,normal,N,,
811,normal,P,,
811,normal,O,,
811,normal,R,,
811,normal,S,,
811,normal,T,,
811,normal,U,,
811,normal,END,,
812,anomaly,START,skipping_activity,"{'index': 11, 'activity': 'T'}"
812,anomaly,F,skipping_activity,"{'index': 11, 'activity': 'T'}"
812,anomaly,J,skipping_activity,"{'index': 11, 'activity': 'T'}"
812,anomaly,K,skipping_activity,"{'index': 11, 'activity': 'T'}"
812,anomaly,M,skipping_activity,"{'index': 11, 'activity': 'T'}"
812,anomaly,P,skipping_activity,"{'index': 11, 'activity': 'T'}"
812,anomaly,N,skipping_activity,"{'index': 11, 'activity': 'T'}"
812,anomaly,O,skipping_activity,"{'index': 11, 'activity': 'T'}"
812,anomaly,Q,skipping_activity,"{'index': 11, 'activity': 'T'}"
812,anomaly,R,skipping_activity,"{'index': 11, 'activity': 'T'}"
812,anomaly,S,skipping_activity,"{'index': 11, 'activity': 'T'}"
812,anomaly,U,skipping_activity,"{'index': 11, 'activity': 'T'}"
812,anomaly,END,skipping_activity,"{'index': 11, 'activity': 'T'}"
813,anomaly,START,skipping_activity,"{'index': 10, 'activity': 'R'}"
813,anomaly,F,skipping_activity,"{'index': 10, 'activity': 'R'}"
813,anomaly,G,skipping_activity,"{'index': 10, 'activity': 'R'}"
813,anomaly,H,skipping_activity,"{'index': 10, 'activity': 'R'}"
813,anomaly,I,skipping_activity,"{'index': 10, 'activity': 'R'}"
813,anomaly,M,skipping_activity,"{'index': 10, 'activity': 'R'}"
813,anomaly,O,skipping_activity,"{'index': 10, 'activity': 'R'}"
813,anomaly,N,skipping_activity,"{'index': 10, 'activity': 'R'}"
813,anomaly,P,skipping_activity,"{'index': 10, 'activity': 'R'}"
813,anomaly,Q,skipping_activity,"{'index': 10, 'activity': 'R'}"
813,anomaly,S,skipping_activity,"{'index': 10, 'activity': 'R'}"
813,anomaly,T,skipping_activity,"{'index': 10, 'activity': 'R'}"
813,anomaly,U,skipping_activity,"{'index': 10, 'activity': 'R'}"
813,anomaly,END,skipping_activity,"{'index': 10, 'activity': 'R'}"
814,anomaly,START,skipping_activity,"{'index': 2, 'activity': 'L'}"
814,anomaly,F,skipping_activity,"{'index': 2, 'activity': 'L'}"
814,anomaly,M,skipping_activity,"{'index': 2, 'activity': 'L'}"
814,anomaly,O,skipping_activity,"{'index': 2, 'activity': 'L'}"
814,anomaly,Q,skipping_activity,"{'index': 2, 'activity': 'L'}"
814,anomaly,P,skipping_activity,"{'index': 2, 'activity': 'L'}"
814,anomaly,N,skipping_activity,"{'index': 2, 'activity': 'L'}"
814,anomaly,R,skipping_activity,"{'index': 2, 'activity': 'L'}"
814,anomaly,S,skipping_activity,"{'index': 2, 'activity': 'L'}"
814,anomaly,T,skipping_activity,"{'index': 2, 'activity': 'L'}"
814,anomaly,U,skipping_activity,"{'index': 2, 'activity': 'L'}"
814,anomaly,END,skipping_activity,"{'index': 2, 'activity': 'L'}"
815,normal,START,,
815,normal,F,,
815,normal,J,,
815,normal,K,,
815,normal,M,,
815,normal,P,,
815,normal,Q,,
815,normal,N,,
815,normal,O,,
815,normal,R,,
815,normal,S,,
815,normal,T,,
815,normal,U,,
815,normal,END,,
816,normal,START,,
816,normal,F,,
816,normal,G,,
816,normal,M,,
816,normal,P,,
816,normal,N,,
816,normal,Q,,
816,normal,O,,
816,normal,R,,
816,normal,S,,
816,normal,T,,
816,normal,U,,
816,normal,END,,
817,normal,START,,
817,normal,F,,
817,normal,L,,
817,normal,M,,
817,normal,Q,,
817,normal,P,,
817,normal,O,,
817,normal,N,,
817,normal,R,,
817,normal,S,,
817,normal,T,,
817,normal,U,,
817,normal,END,,
818,normal,START,,
818,normal,F,,
818,normal,G,,
818,normal,H,,
818,normal,I,,
818,normal,M,,
818,normal,N,,
818,normal,Q,,
818,normal,P,,
818,normal,O,,
818,normal,R,,
818,normal,S,,
818,normal,T,,
818,normal,U,,
818,normal,END,,
819,normal,START,,
819,normal,F,,
819,normal,G,,
819,normal,H,,
819,normal,I,,
819,normal,M,,
819,normal,N,,
819,normal,P,,
819,normal,O,,
819,normal,Q,,
819,normal,R,,
819,normal,S,,
819,normal,T,,
819,normal,U,,
819,normal,END,,
820,normal,START,,
820,normal,F,,
820,normal,L,,
820,normal,M,,
820,normal,N,,
820,normal,Q,,
820,normal,O,,
820,normal,P,,
820,normal,R,,
820,normal,S,,
820,normal,T,,
820,normal,U,,
820,normal,END,,
821,normal,START,,
821,normal,F,,
821,normal,L,,
821,normal,M,,
821,normal,O,,
821,normal,Q,,
821,normal,N,,
821,normal,P,,
821,normal,R,,
821,normal,S,,
821,normal,T,,
821,normal,U,,
821,normal,END,,
822,normal,START,,
822,normal,F,,
822,normal,L,,
822,normal,M,,
822,normal,O,,
822,normal,Q,,
822,normal,N,,
822,normal,P,,
822,normal,R,,
822,normal,S,,
822,normal,T,,
822,normal,U,,
822,normal,END,,
823,anomaly,START,skipping_activity,"{'index': 9, 'activity': 'R'}"
823,anomaly,F,skipping_activity,"{'index': 9, 'activity': 'R'}"
823,anomaly,J,skipping_activity,"{'index': 9, 'activity': 'R'}"
823,anomaly,K,skipping_activity,"{'index': 9, 'activity': 'R'}"
823,anomaly,M,skipping_activity,"{'index': 9, 'activity': 'R'}"
823,anomaly,O,skipping_activity,"{'index': 9, 'activity': 'R'}"
823,anomaly,P,skipping_activity,"{'index': 9, 'activity': 'R'}"
823,anomaly,N,skipping_activity,"{'index': 9, 'activity': 'R'}"
823,anomaly,Q,skipping_activity,"{'index': 9, 'activity': 'R'}"
823,anomaly,S,skipping_activity,"{'index': 9, 'activity': 'R'}"
823,anomaly,T,skipping_activity,"{'index': 9, 'activity': 'R'}"
823,anomaly,U,skipping_activity,"{'index': 9, 'activity': 'R'}"
823,anomaly,END,skipping_activity,"{'index': 9, 'activity': 'R'}"
824,normal,START,,
824,normal,F,,
824,normal,J,,
824,normal,K,,
824,normal,M,,
824,normal,O,,
824,normal,N,,
824,normal,P,,
824,normal,Q,,
824,normal,R,,
824,normal,S,,
824,normal,T,,
824,normal,U,,
824,normal,END,,
825,normal,START,,
825,normal,F,,
825,normal,J,,
825,normal,K,,
825,normal,M,,
825,normal,O,,
825,normal,N,,
825,normal,Q,,
825,normal,P,,
825,normal,R,,
825,normal,S,,
825,normal,T,,
825,normal,U,,
825,normal,END,,
826,anomaly,START,skipping_activity,"{'index': 7, 'activity': 'O'}"
826,anomaly,F,skipping_activity,"{'index': 7, 'activity': 'O'}"
826,anomaly,L,skipping_activity,"{'index': 7, 'activity': 'O'}"
826,anomaly,M,skipping_activity,"{'index': 7, 'activity': 'O'}"
826,anomaly,N,skipping_activity,"{'index': 7, 'activity': 'O'}"
826,anomaly,Q,skipping_activity,"{'index': 7, 'activity': 'O'}"
826,anomaly,P,skipping_activity,"{'index': 7, 'activity': 'O'}"
826,anomaly,R,skipping_activity,"{'index': 7, 'activity': 'O'}"
826,anomaly,S,skipping_activity,"{'index': 7, 'activity': 'O'}"
826,anomaly,T,skipping_activity,"{'index': 7, 'activity': 'O'}"
826,anomaly,U,skipping_activity,"{'index': 7, 'activity': 'O'}"
826,anomaly,END,skipping_activity,"{'index': 7, 'activity': 'O'}"
827,normal,START,,
827,normal,F,,
827,normal,G,,
827,normal,M,,
827,normal,O,,
827,normal,Q,,
827,normal,P,,
827,normal,N,,
827,normal,R,,
827,normal,S,,
827,normal,T,,
827,normal,U,,
827,normal,END,,
828,normal,START,,
828,normal,F,,
828,normal,J,,
828,normal,K,,
828,normal,M,,
828,normal,O,,
828,normal,Q,,
828,normal,N,,
828,normal,P,,
828,normal,R,,
828,normal,S,,
828,normal,T,,
828,normal,U,,
828,normal,END,,
829,normal,START,,
829,normal,F,,
829,normal,G,,
829,normal,H,,
829,normal,I,,
829,normal,M,,
829,normal,N,,
829,normal,O,,
829,normal,Q,,
829,normal,P,,
829,normal,R,,
829,normal,S,,
829,normal,T,,
829,normal,U,,
829,normal,END,,
830,anomaly,START,skipping_activity,"{'index': 1, 'activity': 'F'}"
830,anomaly,J,skipping_activity,"{'index': 1, 'activity': 'F'}"
830,anomaly,K,skipping_activity,"{'index': 1, 'activity': 'F'}"
830,anomaly,M,skipping_activity,"{'index': 1, 'activity': 'F'}"
830,anomaly,O,skipping_activity,"{'index': 1, 'activity': 'F'}"
830,anomaly,Q,skipping_activity,"{'index': 1, 'activity': 'F'}"
830,anomaly,N,skipping_activity,"{'index': 1, 'activity': 'F'}"
830,anomaly,P,skipping_activity,"{'index': 1, 'activity': 'F'}"
830,anomaly,R,skipping_activity,"{'index': 1, 'activity': 'F'}"
830,anomaly,S,skipping_activity,"{'index': 1, 'activity': 'F'}"
830,anomaly,T,skipping_activity,"{'index': 1, 'activity': 'F'}"
830,anomaly,U,skipping_activity,"{'index': 1, 'activity': 'F'}"
830,anomaly,END,skipping_activity,"{'index': 1, 'activity': 'F'}"
831,normal,START,,
831,normal,F,,
831,normal,J,,
831,normal,K,,
831,normal,M,,
831,normal,N,,
831,normal,Q,,
831,normal,P,,
831,normal,O,,
831,normal,R,,
831,normal,S,,
831,normal,T,,
831,normal,U,,
831,normal,END,,
832,normal,START,,
832,normal,F,,
832,normal,J,,
832,normal,K,,
832,normal,M,,
832,normal,O,,
832,normal,N,,
832,normal,Q,,
832,normal,P,,
832,normal,R,,
832,normal,S,,
832,normal,T,,
832,normal,U,,
832,normal,END,,
833,normal,START,,
833,normal,F,,
833,normal,G,,
833,normal,H,,
833,normal,I,,
833,normal,M,,
833,normal,N,,
833,normal,P,,
833,normal,O,,
833,normal,Q,,
833,normal,R,,
833,normal,S,,
833,normal,T,,
833,normal,U,,
833,normal,END,,
834,normal,START,,
834,normal,F,,
834,normal,L,,
834,normal,M,,
834,normal,O,,
834,normal,Q,,
834,normal,P,,
834,normal,N,,
834,normal,R,,
834,normal,S,,
834,normal,T,,
834,normal,U,,
834,normal,END,,
835,anomaly,START,skipping_activity,"{'index': 5, 'activity': 'N'}"
835,anomaly,F,skipping_activity,"{'index': 5, 'activity': 'N'}"
835,anomaly,J,skipping_activity,"{'index': 5, 'activity': 'N'}"
835,anomaly,K,skipping_activity,"{'index': 5, 'activity': 'N'}"
835,anomaly,M,skipping_activity,"{'index': 5, 'activity': 'N'}"
835,anomaly,P,skipping_activity,"{'index': 5, 'activity': 'N'}"
835,anomaly,O,skipping_activity,"{'index': 5, 'activity': 'N'}"
835,anomaly,Q,skipping_activity,"{'index': 5, 'activity': 'N'}"
835,anomaly,R,skipping_activity,"{'index': 5, 'activity': 'N'}"
835,anomaly,S,skipping_activity,"{'index': 5, 'activity': 'N'}"
835,anomaly,T,skipping_activity,"{'index': 5, 'activity': 'N'}"
835,anomaly,U,skipping_activity,"{'index': 5, 'activity': 'N'}"
835,anomaly,END,skipping_activity,"{'index': 5, 'activity': 'N'}"
836,normal,START,,
836,normal,F,,
836,normal,G,,
836,normal,H,,
836,normal,I,,
836,normal,M,,
836,normal,P,,
836,normal,O,,
836,normal,Q,,
836,normal,N,,
836,normal,R,,
836,normal,S,,
836,normal,T,,
836,normal,U,,
836,normal,END,,
837,anomaly,START,skipping_activity,"{'index': 6, 'activity': 'N'}"
837,anomaly,F,skipping_activity,"{'index': 6, 'activity': 'N'}"
837,anomaly,G,skipping_activity,"{'index': 6, 'activity': 'N'}"
837,anomaly,H,skipping_activity,"{'index': 6, 'activity': 'N'}"
837,anomaly,I,skipping_activity,"{'index': 6, 'activity': 'N'}"
837,anomaly,M,skipping_activity,"{'index': 6, 'activity': 'N'}"
837,anomaly,O,skipping_activity,"{'index': 6, 'activity': 'N'}"
837,anomaly,P,skipping_activity,"{'index': 6, 'activity': 'N'}"
837,anomaly,Q,skipping_activity,"{'index': 6, 'activity': 'N'}"
837,anomaly,R,skipping_activity,"{'index': 6, 'activity': 'N'}"
837,anomaly,S,skipping_activity,"{'index': 6, 'activity': 'N'}"
837,anomaly,T,skipping_activity,"{'index': 6, 'activity': 'N'}"
837,anomaly,U,skipping_activity,"{'index': 6, 'activity': 'N'}"
837,anomaly,END,skipping_activity,"{'index': 6, 'activity': 'N'}"
