traceid,label,activity,anomaly_type,anomaly_details
368,normal,R,,
368,normal,S,,
368,normal,T,,
368,normal,U,,
368,normal,END,,
369,anomaly,START,skipping_activity,"{'index': 9, 'activity': 'S'}"
369,anomaly,F,skipping_activity,"{'index': 9, 'activity': 'S'}"
369,anomaly,L,skipping_activity,"{'index': 9, 'activity': 'S'}"
369,anomaly,M,skipping_activity,"{'index': 9, 'activity': 'S'}"
369,anomaly,Q,skipping_activity,"{'index': 9, 'activity': 'S'}"
369,anomaly,N,skipping_activity,"{'index': 9, 'activity': 'S'}"
369,anomaly,O,skipping_activity,"{'index': 9, 'activity': 'S'}"
369,anomaly,P,skipping_activity,"{'index': 9, 'activity': 'S'}"
369,anomaly,R,skipping_activity,"{'index': 9, 'activity': 'S'}"
369,anomaly,T,skipping_activity,"{'index': 9, 'activity': 'S'}"
369,anomaly,U,skipping_activity,"{'index': 9, 'activity': 'S'}"
369,anomaly,END,skipping_activity,"{'index': 9, 'activity': 'S'}"
370,anomaly,START,skipping_activity,"{'index': 5, 'activity': 'N'}"
370,anomaly,F,skipping_activity,"{'index': 5, 'activity': 'N'}"
370,anomaly,L,skipping_activity,"{'index': 5, 'activity': 'N'}"
370,anomaly,M,skipping_activity,"{'index': 5, 'activity': 'N'}"
370,anomaly,Q,skipping_activity,"{'index': 5, 'activity': 'N'}"
370,anomaly,P,skipping_activity,"{'index': 5, 'activity': 'N'}"
370,anomaly,O,skipping_activity,"{'index': 5, 'activity': 'N'}"
370,anomaly,R,skipping_activity,"{'index': 5, 'activity': 'N'}"
370,anomaly,S,skipping_activity,"{'index': 5, 'activity': 'N'}"
370,anomaly,T,skipping_activity,"{'index': 5, 'activity': 'N'}"
370,anomaly,U,skipping_activity,"{'index': 5, 'activity': 'N'}"
370,anomaly,END,skipping_activity,"{'index': 5, 'activity': 'N'}"
371,anomaly,START,skipping_activity,"{'index': 8, 'activity': 'N'}"
371,anomaly,F,skipping_activity,"{'index': 8, 'activity': 'N'}"
371,anomaly,J,skipping_activity,"{'index': 8, 'activity': 'N'}"
371,anomaly,K,skipping_activity,"{'index': 8, 'activity': 'N'}"
371,anomaly,M,skipping_activity,"{'index': 8, 'activity': 'N'}"
371,anomaly,O,skipping_activity,"{'index': 8, 'activity': 'N'}"
371,anomaly,P,skipping_activity,"{'index': 8, 'activity': 'N'}"
371,anomaly,Q,skipping_activity,"{'index': 8, 'activity': 'N'}"
371,anomaly,R,skipping_activity,"{'index': 8, 'activity': 'N'}"
371,anomaly,S,skipping_activity,"{'index': 8, 'activity': 'N'}"
371,anomaly,T,skipping_activity,"{'index': 8, 'activity': 'N'}"
371,anomaly,U,skipping_activity,"{'index': 8, 'activity': 'N'}"
371,anomaly,END,skipping_activity,"{'index': 8, 'activity': 'N'}"
372,normal,START,,
372,normal,F,,
372,normal,J,,
372,normal,K,,
372,normal,M,,
372,normal,Q,,
372,normal,P,,
372,normal,N,,
372,normal,O,,
372,normal,R,,
372,normal,S,,
372,normal,T,,
372,normal,U,,
372,normal,END,,
373,normal,START,,
373,normal,F,,
373,normal,L,,
373,normal,M,,
373,normal,O,,
373,normal,Q,,
373,normal,P,,
373,normal,N,,
373,normal,R,,
373,normal,S,,
373,normal,T,,
373,normal,U,,
373,normal,END,,
374,normal,START,,
374,normal,F,,
374,normal,J,,
374,normal,K,,
374,normal,M,,
374,normal,N,,
374,normal,Q,,
374,normal,O,,
374,normal,P,,
374,normal,R,,
374,normal,S,,
374,normal,T,,
374,normal,U,,
374,normal,END,,
375,normal,START,,
375,normal,F,,
375,normal,L,,
375,normal,M,,
375,normal,P,,
375,normal,O,,
375,normal,N,,
375,normal,Q,,
375,normal,R,,
375,normal,S,,
375,normal,T,,
375,normal,U,,
375,normal,END,,
376,normal,START,,
376,normal,F,,
376,normal,J,,
376,normal,K,,
376,normal,M,,
376,normal,N,,
376,normal,P,,
376,normal,O,,
376,normal,Q,,
376,normal,R,,
376,normal,S,,
376,normal,T,,
376,normal,U,,
376,normal,END,,
377,normal,START,,
377,normal,F,,
377,normal,G,,
377,normal,H,,
377,normal,I,,
377,normal,M,,
377,normal,P,,
377,normal,N,,
377,normal,Q,,
377,normal,O,,
377,normal,R,,
377,normal,S,,
377,normal,T,,
377,normal,U,,
377,normal,END,,
378,normal,START,,
378,normal,F,,
378,normal,J,,
378,normal,K,,
378,normal,M,,
378,normal,P,,
378,normal,Q,,
378,normal,O,,
378,normal,N,,
378,normal,R,,
378,normal,S,,
378,normal,T,,
378,normal,U,,
378,normal,END,,
379,normal,START,,
379,normal,F,,
379,normal,J,,
379,normal,K,,
379,normal,M,,
379,normal,O,,
379,normal,P,,
379,normal,N,,
379,normal,Q,,
379,normal,R,,
379,normal,S,,
379,normal,T,,
379,normal,U,,
379,normal,END,,
380,normal,START,,
380,normal,F,,
380,normal,L,,
380,normal,M,,
380,normal,O,,
380,normal,Q,,
380,normal,P,,
380,normal,N,,
380,normal,R,,
380,normal,S,,
380,normal,T,,
380,normal,U,,
380,normal,END,,
381,normal,START,,
381,normal,F,,
381,normal,L,,
381,normal,M,,
381,normal,O,,
381,normal,Q,,
381,normal,P,,
381,normal,N,,
381,normal,R,,
381,normal,S,,
381,normal,T,,
381,normal,U,,
381,normal,END,,
382,normal,START,,
382,normal,F,,
382,normal,L,,
382,normal,M,,
382,normal,N,,
382,normal,Q,,
382,normal,O,,
382,normal,P,,
382,normal,R,,
382,normal,S,,
382,normal,T,,
382,normal,U,,
382,normal,END,,
383,normal,START,,
383,normal,F,,
383,normal,J,,
383,normal,K,,
383,normal,M,,
383,normal,P,,
383,normal,N,,
383,normal,Q,,
383,normal,O,,
383,normal,R,,
383,normal,S,,
383,normal,T,,
383,normal,U,,
383,normal,END,,
384,normal,START,,
384,normal,F,,
384,normal,L,,
384,normal,M,,
384,normal,O,,
384,normal,N,,
384,normal,Q,,
384,normal,P,,
384,normal,R,,
384,normal,S,,
384,normal,T,,
384,normal,S,,
384,normal,T,,
384,normal,U,,
384,normal,END,,
385,anomaly,START,skipping_activity,"{'index': 7, 'activity': 'O'}"
385,anomaly,F,skipping_activity,"{'index': 7, 'activity': 'O'}"
385,anomaly,L,skipping_activity,"{'index': 7, 'activity': 'O'}"
385,anomaly,M,skipping_activity,"{'index': 7, 'activity': 'O'}"
385,anomaly,P,skipping_activity,"{'index': 7, 'activity': 'O'}"
385,anomaly,Q,skipping_activity,"{'index': 7, 'activity': 'O'}"
385,anomaly,N,skipping_activity,"{'index': 7, 'activity': 'O'}"
385,anomaly,R,skipping_activity,"{'index': 7, 'activity': 'O'}"
385,anomaly,S,skipping_activity,"{'index': 7, 'activity': 'O'}"
385,anomaly,T,skipping_activity,"{'index': 7, 'activity': 'O'}"
385,anomaly,U,skipping_activity,"{'index': 7, 'activity': 'O'}"
385,anomaly,END,skipping_activity,"{'index': 7, 'activity': 'O'}"
386,normal,START,,
386,normal,F,,
386,normal,L,,
386,normal,M,,
386,normal,N,,
386,normal,P,,
386,normal,Q,,
386,normal,O,,
386,normal,R,,
386,normal,S,,
386,normal,T,,
386,normal,U,,
386,normal,END,,
387,normal,START,,
387,normal,F,,
387,normal,G,,
387,normal,M,,
387,normal,N,,
387,normal,P,,
387,normal,O,,
387,normal,Q,,
387,normal,R,,
387,normal,S,,
387,normal,T,,
387,normal,U,,
387,normal,END,,
388,normal,START,,
388,normal,F,,
388,normal,J,,
388,normal,K,,
388,normal,M,,
388,normal,Q,,
388,normal,P,,
388,normal,N,,
388,normal,O,,
388,normal,R,,
388,normal,S,,
388,normal,T,,
388,normal,U,,
388,normal,END,,
389,normal,START,,
389,normal,F,,
389,normal,G,,
389,normal,H,,
389,normal,I,,
389,normal,M,,
389,normal,N,,
389,normal,Q,,
389,normal,O,,
389,normal,P,,
389,normal,R,,
389,normal,S,,
389,normal,T,,
389,normal,U,,
389,normal,END,,
390,normal,START,,
390,normal,F,,
390,normal,J,,
390,normal,K,,
390,normal,M,,
390,normal,N,,
390,normal,P,,
390,normal,O,,
390,normal,Q,,
390,normal,R,,
390,normal,S,,
390,normal,T,,
390,normal,U,,
390,normal,END,,
391,normal,START,,
391,normal,F,,
391,normal,L,,
391,normal,M,,
391,normal,N,,
391,normal,Q,,
391,normal,O,,
391,normal,P,,
391,normal,R,,
391,normal,S,,
391,normal,T,,
391,normal,U,,
391,normal,END,,
392,normal,START,,
392,normal,F,,
392,normal,G,,
392,normal,M,,
392,normal,N,,
392,normal,P,,
392,normal,O,,
392,normal,Q,,
392,normal,R,,
392,normal,S,,
392,normal,T,,
392,normal,U,,
392,normal,END,,
393,normal,START,,
393,normal,F,,
393,normal,J,,
393,normal,K,,
393,normal,M,,
393,normal,N,,
393,normal,O,,
393,normal,P,,
393,normal,Q,,
393,normal,R,,
393,normal,S,,
393,normal,T,,
393,normal,U,,
393,normal,END,,
394,normal,START,,
394,normal,F,,
394,normal,G,,
394,normal,M,,
394,normal,P,,
394,normal,N,,
394,normal,Q,,
394,normal,O,,
394,normal,R,,
394,normal,S,,
394,normal,T,,
394,normal,U,,
394,normal,END,,
395,normal,START,,
395,normal,F,,
395,normal,L,,
395,normal,M,,
395,normal,P,,
395,normal,O,,
395,normal,N,,
395,normal,Q,,
395,normal,R,,
395,normal,S,,
395,normal,T,,
395,normal,U,,
395,normal,END,,
396,normal,START,,
396,normal,F,,
396,normal,J,,
396,normal,K,,
396,normal,M,,
396,normal,N,,
396,normal,Q,,
396,normal,P,,
396,normal,O,,
396,normal,R,,
396,normal,S,,
396,normal,T,,
396,normal,U,,
396,normal,END,,
397,normal,START,,
397,normal,F,,
397,normal,G,,
397,normal,M,,
397,normal,N,,
397,normal,O,,
397,normal,Q,,
397,normal,P,,
397,normal,R,,
397,normal,S,,
397,normal,T,,
397,normal,U,,
397,normal,END,,
398,normal,START,,
398,normal,F,,
398,normal,G,,
398,normal,M,,
398,normal,N,,
398,normal,P,,
398,normal,Q,,
398,normal,O,,
398,normal,R,,
398,normal,S,,
398,normal,T,,
398,normal,U,,
398,normal,END,,
399,normal,START,,
399,normal,F,,
399,normal,L,,
399,normal,M,,
399,normal,P,,
399,normal,O,,
399,normal,Q,,
399,normal,N,,
399,normal,R,,
399,normal,S,,
399,normal,T,,
399,normal,U,,
399,normal,END,,
400,normal,START,,
400,normal,F,,
400,normal,L,,
400,normal,M,,
400,normal,Q,,
400,normal,O,,
400,normal,N,,
400,normal,P,,
400,normal,R,,
400,normal,S,,
400,normal,T,,
400,normal,S,,
400,normal,T,,
400,normal,U,,
400,normal,END,,
401,normal,START,,
401,normal,F,,
401,normal,J,,
401,normal,K,,
401,normal,M,,
401,normal,O,,
401,normal,P,,
401,normal,Q,,
401,normal,N,,
401,normal,R,,
401,normal,S,,
401,normal,T,,
401,normal,U,,
401,normal,END,,
402,normal,START,,
402,normal,F,,
402,normal,L,,
402,normal,M,,
402,normal,O,,
402,normal,N,,
402,normal,Q,,
402,normal,P,,
402,normal,R,,
402,normal,S,,
402,normal,T,,
402,normal,U,,
402,normal,END,,
403,anomaly,START,skipping_activity,"{'index': 11, 'activity': 'T'}"
403,anomaly,F,skipping_activity,"{'index': 11, 'activity': 'T'}"
403,anomaly,J,skipping_activity,"{'index': 11, 'activity': 'T'}"
403,anomaly,K,skipping_activity,"{'index': 11, 'activity': 'T'}"
403,anomaly,M,skipping_activity,"{'index': 11, 'activity': 'T'}"
403,anomaly,O,skipping_activity,"{'index': 11, 'activity': 'T'}"
403,anomaly,P,skipping_activity,"{'index': 11, 'activity': 'T'}"
403,anomaly,Q,skipping_activity,"{'index': 11, 'activity': 'T'}"
403,anomaly,N,skipping_activity,"{'index': 11, 'activity': 'T'}"
403,anomaly,R,skipping_activity,"{'index': 11, 'activity': 'T'}"
403,anomaly,S,skipping_activity,"{'index': 11, 'activity': 'T'}"
403,anomaly,U,skipping_activity,"{'index': 11, 'activity': 'T'}"
403,anomaly,END,skipping_activity,"{'index': 11, 'activity': 'T'}"
404,anomaly,START,skipping_activity,"{'index': 12, 'activity': 'U'}"
404,anomaly,F,skipping_activity,"{'index': 12, 'activity': 'U'}"
404,anomaly,J,skipping_activity,"{'index': 12, 'activity': 'U'}"
404,anomaly,K,skipping_activity,"{'index': 12, 'activity': 'U'}"
404,anomaly,M,skipping_activity,"{'index': 12, 'activity': 'U'}"
404,anomaly,P,skipping_activity,"{'index': 12, 'activity': 'U'}"
404,anomaly,Q,skipping_activity,"{'index': 12, 'activity': 'U'}"
404,anomaly,N,skipping_activity,"{'index': 12, 'activity': 'U'}"
404,anomaly,O,skipping_activity,"{'index': 12, 'activity': 'U'}"
404,anomaly,R,skipping_activity,"{'index': 12, 'activity': 'U'}"
404,anomaly,S,skipping_activity,"{'index': 12, 'activity': 'U'}"
404,anomaly,T,skipping_activity,"{'index': 12, 'activity': 'U'}"
404,anomaly,END,skipping_activity,"{'index': 12, 'activity': 'U'}"
405,anomaly,START,skipping_activity,"{'index': 1, 'activity': 'F'}"
405,anomaly,L,skipping_activity,"{'index': 1, 'activity': 'F'}"
405,anomaly,M,skipping_activity,"{'index': 1, 'activity': 'F'}"
405,anomaly,N,skipping_activity,"{'index': 1, 'activity': 'F'}"
405,anomaly,P,skipping_activity,"{'index': 1, 'activity': 'F'}"
405,anomaly,Q,skipping_activity,"{'index': 1, 'activity': 'F'}"
405,anomaly,O,skipping_activity,"{'index': 1, 'activity': 'F'}"
405,anomaly,R,skipping_activity,"{'index': 1, 'activity': 'F'}"
405,anomaly,S,skipping_activity,"{'index': 1, 'activity': 'F'}"
405,anomaly,T,skipping_activity,"{'index': 1, 'activity': 'F'}"
405,anomaly,U,skipping_activity,"{'index': 1, 'activity': 'F'}"
405,anomaly,END,skipping_activity,"{'index': 1, 'activity': 'F'}"
406,anomaly,START,skipping_activity,"{'index': 5, 'activity': 'Q'}"
406,anomaly,F,skipping_activity,"{'index': 5, 'activity': 'Q'}"
406,anomaly,L,skipping_activity,"{'index': 5, 'activity': 'Q'}"
406,anomaly,M,skipping_activity,"{'index': 5, 'activity': 'Q'}"
406,anomaly,P,skipping_activity,"{'index': 5, 'activity': 'Q'}"
406,anomaly,O,skipping_activity,"{'index': 5, 'activity': 'Q'}"
406,anomaly,N,skipping_activity,"{'index': 5, 'activity': 'Q'}"
406,anomaly,R,skipping_activity,"{'index': 5, 'activity': 'Q'}"
406,anomaly,S,skipping_activity,"{'index': 5, 'activity': 'Q'}"
406,anomaly,T,skipping_activity,"{'index': 5, 'activity': 'Q'}"
406,anomaly,U,skipping_activity,"{'index': 5, 'activity': 'Q'}"
406,anomaly,END,skipping_activity,"{'index': 5, 'activity': 'Q'}"
407,normal,START,,
407,normal,F,,
407,normal,L,,
407,normal,M,,
407,normal,O,,
407,normal,N,,
407,normal,Q,,
407,normal,P,,
407,normal,R,,
407,normal,S,,
407,normal,T,,
407,normal,U,,
407,normal,END,,
408,normal,START,,
408,normal,F,,
408,normal,L,,
408,normal,M,,
408,normal,Q,,
408,normal,P,,
408,normal,N,,
408,normal,O,,
408,normal,R,,
408,normal,S,,
408,normal,T,,
408,normal,U,,
408,normal,END,,
409,normal,START,,
409,normal,F,,
409,normal,G,,
409,normal,M,,
409,normal,P,,
409,normal,Q,,
409,normal,O,,
409,normal,N,,
409,normal,R,,
409,normal,S,,
409,normal,T,,
409,normal,U,,
409,normal,END,,
410,anomaly,START,skipping_activity,"{'index': 6, 'activity': 'N'}"
410,anomaly,F,skipping_activity,"{'index': 6, 'activity': 'N'}"
410,anomaly,G,skipping_activity,"{'index': 6, 'activity': 'N'}"
410,anomaly,M,skipping_activity,"{'index': 6, 'activity': 'N'}"
410,anomaly,O,skipping_activity,"{'index': 6, 'activity': 'N'}"
410,anomaly,P,skipping_activity,"{'index': 6, 'activity': 'N'}"
410,anomaly,Q,skipping_activity,"{'index': 6, 'activity': 'N'}"
410,anomaly,R,skipping_activity,"{'index': 6, 'activity': 'N'}"
410,anomaly,S,skipping_activity,"{'index': 6, 'activity': 'N'}"
410,anomaly,T,skipping_activity,"{'index': 6, 'activity': 'N'}"
410,anomaly,U,skipping_activity,"{'index': 6, 'activity': 'N'}"
410,anomaly,END,skipping_activity,"{'index': 6, 'activity': 'N'}"
411,anomaly,START,skipping_activity,"{'index': 5, 'activity': 'P'}"
411,anomaly,F,skipping_activity,"{'index': 5, 'activity': 'P'}"
411,anomaly,L,skipping_activity,"{'index': 5, 'activity': 'P'}"
411,anomaly,M,skipping_activity,"{'index': 5, 'activity': 'P'}"
411,anomaly,O,skipping_activity,"{'index': 5, 'activity': 'P'}"
411,anomaly,N,skipping_activity,"{'index': 5, 'activity': 'P'}"
411,anomaly,Q,skipping_activity,"{'index': 5, 'activity': 'P'}"
411,anomaly,R,skipping_activity,"{'index': 5, 'activity': 'P'}"
411,anomaly,S,skipping_activity,"{'index': 5, 'activity': 'P'}"
411,anomaly,T,skipping_activity,"{'index': 5, 'activity': 'P'}"
411,anomaly,U,skipping_activity,"{'index': 5, 'activity': 'P'}"
411,anomaly,END,skipping_activity,"{'index': 5, 'activity': 'P'}"
412,normal,START,,
412,normal,F,,
412,normal,L,,
412,normal,M,,
412,normal,Q,,
412,normal,N,,
412,normal,O,,
412,normal,P,,
412,normal,R,,
412,normal,S,,
412,normal,T,,
412,normal,U,,
412,normal,END,,
413,normal,START,,
413,normal,F,,
413,normal,L,,
413,normal,M,,
413,normal,P,,
413,normal,Q,,
413,normal,O,,
413,normal,N,,
413,normal,R,,
413,normal,S,,
413,normal,T,,
413,normal,U,,
413,normal,END,,
414,normal,START,,
414,normal,F,,
414,normal,G,,
414,normal,M,,
414,normal,Q,,
414,normal,P,,
414,normal,O,,
414,normal,N,,
414,normal,R,,
414,normal,S,,
414,normal,T,,
414,normal,U,,
414,normal,END,,
415,anomaly,START,skipping_activity,"{'index': 10, 'activity': 'T'}"
415,anomaly,F,skipping_activity,"{'index': 10, 'activity': 'T'}"
415,anomaly,G,skipping_activity,"{'index': 10, 'activity': 'T'}"
415,anomaly,M,skipping_activity,"{'index': 10, 'activity': 'T'}"
415,anomaly,N,skipping_activity,"{'index': 10, 'activity': 'T'}"
415,anomaly,O,skipping_activity,"{'index': 10, 'activity': 'T'}"
415,anomaly,Q,skipping_activity,"{'index': 10, 'activity': 'T'}"
415,anomaly,P,skipping_activity,"{'index': 10, 'activity': 'T'}"
415,anomaly,R,skipping_activity,"{'index': 10, 'activity': 'T'}"
415,anomaly,S,skipping_activity,"{'index': 10, 'activity': 'T'}"
415,anomaly,U,skipping_activity,"{'index': 10, 'activity': 'T'}"
415,anomaly,END,skipping_activity,"{'index': 10, 'activity': 'T'}"
416,normal,START,,
416,normal,F,,
416,normal,J,,
416,normal,K,,
416,normal,M,,
416,normal,P,,
416,normal,N,,
416,normal,Q,,
416,normal,O,,
416,normal,R,,
416,normal,S,,
416,normal,T,,
416,normal,U,,
416,normal,END,,
417,normal,START,,
417,normal,F,,
417,normal,J,,
417,normal,K,,
417,normal,M,,
417,normal,Q,,
417,normal,O,,
417,normal,P,,
417,normal,N,,
417,normal,R,,
417,normal,S,,
417,normal,T,,
417,normal,U,,
417,normal,END,,
418,normal,START,,
418,normal,F,,
418,normal,L,,
418,normal,M,,
418,normal,Q,,
418,normal,P,,
418,normal,O,,
418,normal,N,,
418,normal,R,,
418,normal,S,,
418,normal,T,,
418,normal,U,,
418,normal,END,,
419,normal,START,,
419,normal,F,,
419,normal,L,,
419,normal,M,,
419,normal,P,,
419,normal,O,,
419,normal,Q,,
419,normal,N,,
419,normal,R,,
419,normal,S,,
419,normal,T,,
419,normal,U,,
419,normal,END,,
420,normal,START,,
420,normal,F,,
420,normal,J,,
420,normal,K,,
420,normal,M,,
420,normal,Q,,
420,normal,P,,
420,normal,O,,
420,normal,N,,
420,normal,R,,
420,normal,S,,
420,normal,T,,
420,normal,U,,
420,normal,END,,
421,normal,START,,
421,normal,F,,
421,normal,G,,
421,normal,M,,
421,normal,N,,
421,normal,Q,,
421,normal,P,,
421,normal,O,,
421,normal,R,,
421,normal,S,,
421,normal,T,,
421,normal,U,,
421,normal,END,,
422,normal,START,,
422,normal,F,,
422,normal,G,,
422,normal,M,,
422,normal,Q,,
422,normal,N,,
422,normal,O,,
422,normal,P,,
422,normal,R,,
422,normal,S,,
422,normal,T,,
422,normal,U,,
422,normal,END,,
423,normal,START,,
423,normal,F,,
423,normal,L,,
423,normal,M,,
423,normal,Q,,
423,normal,P,,
423,normal,N,,
423,normal,O,,
423,normal,R,,
423,normal,S,,
423,normal,T,,
423,normal,U,,
423,normal,END,,
424,normal,START,,
424,normal,F,,
424,normal,G,,
424,normal,H,,
424,normal,I,,
424,normal,M,,
424,normal,P,,
424,normal,Q,,
424,normal,N,,
424,normal,O,,
424,normal,R,,
424,normal,S,,
424,normal,T,,
424,normal,U,,
424,normal,END,,
425,anomaly,START,skipping_activity,"{'index': 2, 'activity': 'J'}"
425,anomaly,F,skipping_activity,"{'index': 2, 'activity': 'J'}"
425,anomaly,K,skipping_activity,"{'index': 2, 'activity': 'J'}"
425,anomaly,M,skipping_activity,"{'index': 2, 'activity': 'J'}"
425,anomaly,O,skipping_activity,"{'index': 2, 'activity': 'J'}"
425,anomaly,Q,skipping_activity,"{'index': 2, 'activity': 'J'}"
425,anomaly,N,skipping_activity,"{'index': 2, 'activity': 'J'}"
425,anomaly,P,skipping_activity,"{'index': 2, 'activity': 'J'}"
425,anomaly,R,skipping_activity,"{'index': 2, 'activity': 'J'}"
425,anomaly,S,skipping_activity,"{'index': 2, 'activity': 'J'}"
425,anomaly,T,skipping_activity,"{'index': 2, 'activity': 'J'}"
425,anomaly,U,skipping_activity,"{'index': 2, 'activity': 'J'}"
425,anomaly,END,skipping_activity,"{'index': 2, 'activity': 'J'}"
426,normal,START,,
426,normal,F,,
426,normal,J,,
426,normal,K,,
426,normal,M,,
426,normal,O,,
426,normal,N,,
426,normal,P,,
426,normal,Q,,
426,normal,R,,
426,normal,S,,
426,normal,T,,
426,normal,U,,
426,normal,END,,
427,normal,START,,
427,normal,F,,
427,normal,J,,
427,normal,K,,
427,normal,M,,
427,normal,P,,
427,normal,O,,
427,normal,Q,,
427,normal,N,,
427,normal,R,,
427,normal,S,,
427,normal,T,,
427,normal,U,,
427,normal,END,,
428,normal,START,,
428,normal,F,,
428,normal,G,,
428,normal,H,,
428,normal,I,,
428,normal,M,,
428,normal,Q,,
428,normal,P,,
428,normal,N,,
428,normal,O,,
428,normal,R,,
428,normal,S,,
428,normal,T,,
428,normal,U,,
428,normal,END,,
429,normal,START,,
429,normal,F,,
429,normal,G,,
429,normal,H,,
429,normal,I,,
429,normal,M,,
429,normal,N,,
429,normal,O,,
429,normal,P,,
429,normal,Q,,
429,normal,R,,
429,normal,S,,
429,normal,T,,
429,normal,U,,
429,normal,END,,
430,normal,START,,
430,normal,F,,
430,normal,L,,
430,normal,M,,
430,normal,Q,,
430,normal,N,,
430,normal,O,,
430,normal,P,,
430,normal,R,,
430,normal,S,,
430,normal,T,,
430,normal,U,,
430,normal,END,,
431,anomaly,START,skipping_activity,"{'index': 1, 'activity': 'F'}"
431,anomaly,L,skipping_activity,"{'index': 1, 'activity': 'F'}"
431,anomaly,M,skipping_activity,"{'index': 1, 'activity': 'F'}"
431,anomaly,N,skipping_activity,"{'index': 1, 'activity': 'F'}"
431,anomaly,P,skipping_activity,"{'index': 1, 'activity': 'F'}"
431,anomaly,Q,skipping_activity,"{'index': 1, 'activity': 'F'}"
431,anomaly,O,skipping_activity,"{'index': 1, 'activity': 'F'}"
431,anomaly,R,skipping_activity,"{'index': 1, 'activity': 'F'}"
431,anomaly,S,skipping_activity,"{'index': 1, 'activity': 'F'}"
431,anomaly,T,skipping_activity,"{'index': 1, 'activity': 'F'}"
431,anomaly,U,skipping_activity,"{'index': 1, 'activity': 'F'}"
431,anomaly,END,skipping_activity,"{'index': 1, 'activity': 'F'}"
432,normal,START,,
432,normal,F,,
432,normal,G,,
432,normal,M,,
432,normal,N,,
432,normal,P,,
432,normal,Q,,
432,normal,O,,
432,normal,R,,
432,normal,S,,
432,normal,T,,
432,normal,U,,
432,normal,END,,
433,anomaly,START,skipping_activity,"{'index': 10, 'activity': 'T'}"
433,anomaly,F,skipping_activity,"{'index': 10, 'activity': 'T'}"
433,anomaly,L,skipping_activity,"{'index': 10, 'activity': 'T'}"
433,anomaly,M,skipping_activity,"{'index': 10, 'activity': 'T'}"
433,anomaly,P,skipping_activity,"{'index': 10, 'activity': 'T'}"
433,anomaly,O,skipping_activity,"{'index': 10, 'activity': 'T'}"
433,anomaly,Q,skipping_activity,"{'index': 10, 'activity': 'T'}"
433,anomaly,N,skipping_activity,"{'index': 10, 'activity': 'T'}"
433,anomaly,R,skipping_activity,"{'index': 10, 'activity': 'T'}"
433,anomaly,S,skipping_activity,"{'index': 10, 'activity': 'T'}"
433,anomaly,U,skipping_activity,"{'index': 10, 'activity': 'T'}"
433,anomaly,END,skipping_activity,"{'index': 10, 'activity': 'T'}"
434,anomaly,START,skipping_activity,"{'index': 2, 'activity': 'L'}"
434,anomaly,F,skipping_activity,"{'index': 2, 'activity': 'L'}"
434,anomaly,M,skipping_activity,"{'index': 2, 'activity': 'L'}"
434,anomaly,Q,skipping_activity,"{'index': 2, 'activity': 'L'}"
434,anomaly,P,skipping_activity,"{'index': 2, 'activity': 'L'}"
434,anomaly,O,skipping_activity,"{'index': 2, 'activity': 'L'}"
434,anomaly,N,skipping_activity,"{'index': 2, 'activity': 'L'}"
434,anomaly,R,skipping_activity,"{'index': 2, 'activity': 'L'}"
434,anomaly,S,skipping_activity,"{'index': 2, 'activity': 'L'}"
434,anomaly,T,skipping_activity,"{'index': 2, 'activity': 'L'}"
434,anomaly,U,skipping_activity,"{'index': 2, 'activity': 'L'}"
434,anomaly,END,skipping_activity,"{'index': 2, 'activity': 'L'}"
435,normal,START,,
435,normal,F,,
435,normal,G,,
435,normal,H,,
435,normal,I,,
435,normal,M,,
435,normal,Q,,
435,normal,P,,
435,normal,N,,
435,normal,O,,
435,normal,R,,
435,normal,S,,
435,normal,T,,
435,normal,U,,
435,normal,END,,
436,anomaly,START,skipping_activity,"{'index': 8, 'activity': 'Q'}"
436,anomaly,F,skipping_activity,"{'index': 8, 'activity': 'Q'}"
436,anomaly,J,skipping_activity,"{'index': 8, 'activity': 'Q'}"
436,anomaly,K,skipping_activity,"{'index': 8, 'activity': 'Q'}"
436,anomaly,M,skipping_activity,"{'index': 8, 'activity': 'Q'}"
436,anomaly,O,skipping_activity,"{'index': 8, 'activity': 'Q'}"
436,anomaly,P,skipping_activity,"{'index': 8, 'activity': 'Q'}"
436,anomaly,N,skipping_activity,"{'index': 8, 'activity': 'Q'}"
436,anomaly,R,skipping_activity,"{'index': 8, 'activity': 'Q'}"
436,anomaly,S,skipping_activity,"{'index': 8, 'activity': 'Q'}"
436,anomaly,T,skipping_activity,"{'index': 8, 'activity': 'Q'}"
436,anomaly,U,skipping_activity,"{'index': 8, 'activity': 'Q'}"
436,anomaly,END,skipping_activity,"{'index': 8, 'activity': 'Q'}"
437,normal,START,,
437,normal,F,,
437,normal,G,,
437,normal,H,,
437,normal,I,,
437,normal,M,,
437,normal,O,,
437,normal,P,,
437,normal,Q,,
437,normal,N,,
437,normal,R,,
437,normal,S,,
437,normal,T,,
437,normal,U,,
437,normal,END,,
438,normal,START,,
438,normal,F,,
438,normal,J,,
438,normal,K,,
438,normal,M,,
438,normal,N,,
438,normal,P,,
438,normal,Q,,
438,normal,O,,
438,normal,R,,
438,normal,S,,
438,normal,T,,
438,normal,U,,
438,normal,END,,
439,normal,START,,
439,normal,F,,
439,normal,L,,
439,normal,M,,
439,normal,P,,
439,normal,Q,,
439,normal,N,,
439,normal,O,,
439,normal,R,,
439,normal,S,,
439,normal,T,,
439,normal,U,,
